neutral,subjective,0.6011463403701782,1,Edward Carnby detective of the paranormal unexplained and supernatural investigates a mystery (the recent death of a friend) with clues leading to Shadow Island that brings him face to face with bizarre horrors that prove both psychologically disturbing and lethal as he discovers that evil demons worshiped by an ancient culture called the Abskani are planning on coming back to life in the 21st century to once again take over the world and only he and a young genius anthropologist with an incredible memory (and his ex-girlfriend) Aline Cedrac stand in their way at a gateway to hell Standing in Carnbys way however is the impact that a brief encounter with an evil spirit called the Queen had upon his mind as he slowly finds himself overpowered by the forces of darkness as they eat away at his very sanity
positive,subjective,0.5064294338226318,1,In December 1975 George and Kathy Lutz along with their three children move into an elegant Long Island house What they dont know is that the house was the site of a horrific mass murder a year before They decide to keep the house and attempt to keep the horror in the past but are now haunted by a murderous presence This is until George starts to behave weirdly and their daughter Chelsea starts to see people What follows is 28 days of sheer unbridled terror for the family with demonic visions of the dead Based on the true story of George and Kathy Lutz The Amityville Horror remains one of the most horrifying haunted house stories ever told - because it actually happened
negative,subjective,0.4496136009693146,1,Nick Persons is a selfish player who owns a collectables sports shop in Portland Oregon Everything in his life is perfect until he meets Suzanne Kingston a business woman who has something Nick hates - children: Lindsey and Kevin Nick and Suzanne become friends and share good moments with each other But Nicks peaceful life gets altered when Suzanne asks him to drive her kids to Vancouver After the 3 miss a plane and then train they drive Unfortunately Kevin and Lindsey hate Nick and he has to try to make it to Vancouver unaware of the terror and torture he is in for
neutral,subjective,0.7137882709503174,0.9999999985638117,Comedy veterans and co-creators Penn Jillette and Paul Provenza capitalize on their insider status and invite over 100 of their closest friends--who happen to be some of the biggest names in entertainment from George Carlin Whoopi Goldberg and Drew Carey to Gilbert Gottfried Bob Saget Paul Reiser and Sarah Silverman--to reminisce analyze deconstruct and deliver their own versions of the worlds dirtiest joke an old burlesque too extreme to be performed in public called The Aristocrats
neutral,subjective,0.44336050748825073,1,On New Years Eve inside a police station thats about to be closed for good officer Jake Roenick must cobble together a force made up cops and criminals to save themselves from a mob looking to kill mobster Marion Bishop
neutral,objective,0.7545217871665955,1,Morris Buttermaker an alcoholic pest removal worker and former professional baseball player (for a very short time) is recruited to coach and train a failing baseball team of 12-year-olds which is about to be thrown out of the league
neutral,subjective,0.9001799821853638,1,Jack lives on the site of his abandoned island commune with his 16-year-old daughter Rose Jack has sheltered Rose from the influences of the outside world but now Roses emerging womanhood poses troubling questions about the days ahead A man who has lived a life motivated by environmentalism and other altruistic causes Jack now rages at those who do not share his concerns like developer Marty Rance who is building a housing tract on the edge of his property When Jack invites his girlfriend Kathleen and her sons Rodney and Thaddius to live with them Rose feels betrayed and the situation quickly becomes precarious Rose acts out wildly creating chaos As everything flies out of control Jack finds himself trapped in an impossible place and is forced to take action
neutral,subjective,0.5782828330993652,1,When his parents are killed billionaire playboy Bruce Wayne relocates to Asia where he is mentored by Henri Ducard and Ras Al Ghul in how to fight evil When learning about the plan to wipe out evil in Gotham City by Ducard Bruce prevents this plan from getting any further and heads back to his home Back in his original surroundings Bruce adopts the image of a bat to strike fear into the criminals and the corrupt as the icon known as Batman But it doesnt stay quiet for long
neutral,objective,0.5110162496566772,0.9999999927340235,In the style of a Howard Hawks comedy Baxter follows the twists and turns of a young mans life during the two weeks before his wedding
neutral,subjective,0.5707924365997314,1,Streetwise mobster-turned-movie producer Chili Palmer is back but this time Chili has abandoned the fickle movie industry and veered into the music business tangling with Russian mobsters and gangsta rappers and taking a talented feisty young singer named Linda Moon under his wing From the recording studio to an Aerosmith concert to the MTV Music Awards he manipulates events to watch them play out the Chili way using his signature blend of wiseguy skills and negotiation tactics Its a dangerous business and everyones looking for their next big hit
neutral,subjective,0.812354326248169,1,A 10-year-old girl abandoned by her mother when she was three moves to a small town in Florida with her father a preacher While there she adopts a stray dog whom she names after the local supermarket where he was found With her goofy pooch by her side she meets an eclectic group of townspeople and rekindles an almost lost relationship with her father
neutral,subjective,0.8461517691612244,1,Out in Californias San Fernando Valley Isabel is trying to reinvent herself A naïve good-natured witch she is determined to disavow her supernatural powers and lead a normal life At the same time across town Jack Wyatt a tall charming actor is trying to get his career back on track He sets his sights on an updated version of the beloved 1960s situation comedy Bewitched re-conceived as a starring vehicle for himself in the role of the mere-mortal Darrin Fate steps in when Jack accidentally runs into Isabel He is immediately attracted to her and her nose which bears an uncanny resemblance to the nose of Elizabeth Montgomery who played Samantha in the original TV version of Bewitched He becomes convinced she could play the witch Samantha in his new series Isabel is also taken with Jack seeing him as the quintessential mortal man with whom she can settle down and lead the normal life she so desires It turns out theyre both right--but in ways neither of them ever imagined
negative,subjective,0.9983389377593994,1,Every culture has one - The horrible monster fueling young childrens nightmares But for Tim the BOGEYMAN still lives in his memories as a creature that devoured his father 16 years earlier Is the BOGEYMAN real? Or did Tim make him up to explain why his father abandoned his family? The answer lies hidden behind every dark corner and half-opened closet of his childhood home - A place he must return to and face the chilling unanswered questions Does the BOGEYMAN really exist?
negative,subjective,0.82474285364151,1,The lonely teenager Brendan finds his former girlfriend Emily dead in the entrance of a tunnel of sewage and recalls her phone call two days ago when she said to him that she was in trouble Brendan who still loved Emily met bad elements of his high-school trying to contact her and when he succeeded she told him that she was OK He hides her body in the tunnel and decides to investigate the meaning and connection of four words including brick and pin that Emily told him to find who killed her Using the support of his nerd friend Brain he successively meets the small time drug dealers Kara Dode Brad Bramish Laura and Tugger to reach the teenager powerful drug dealer The Pin Slowly Brendan unravels the motives why Emily was killed and plots a revenge
neutral,subjective,0.9034605026245117,1,Two young men Ennis Del Mar and Jack Twist meet when they get a job as sheep herders on Brokeback Mountain They are at first strangers then they become friends Throughout the weeks they grow closer as they learn more about each other One night after some heavy drinking they find a deeper connection They then indulge in a blissful romance for the rest of the summer Unable to deal with their feelings for each other they part ways at the end of the summer Four years go by and they each settle down Ennis in Wyoming with his wife and two girls and Jack in Texas with his wife and son Still longing for each other they meet back up and are faced with the fact that they need each other They undeniably need each other and unsure of what to do they start a series of fishing trips in order to spend time together The relationship struggles on for years until tragedy strikes
